Unnamed: 0,n_filters_time,filter_time_length,n_filters_spat,pool_time_length,pool_time_stride,drop_prob,learning_rate_range,decay_range,accuracy
68,45,19,28,53,26,0.4,0.0325,0.0005625,0.3801173156319901
69,47,16,43,75,10,0.3,0.0625,0.000675,0.5137516233285648
70,46,31,40,74,14,0.2,0.0425,0.00045,0.5800029671131413
71,39,20,37,71,29,0.8,0.0125,0.0003375,0.338019692189991
72,27,28,44,71,15,0.8,0.0925,0.0001125,0.2267310190924814
73,26,15,35,80,15,0.2,0.0125,0.0003375,0.590658455952981
74,45,23,46,50,10,0.5,0.0625,0.0001125,0.4358804828216895
75,32,14,36,59,16,0.7000000000000002,0.0425,0.0,0.2702731696678659
76,26,13,42,57,12,0.7000000000000002,0.0925,0.0001125,0.3606721736135851
77,41,10,44,50,21,0.2,0.0525,0.0,0.5473306014764395
78,41,13,30,64,21,0.2,0.0625,0.0005625,0.4365168393650318
79,39,24,29,63,26,0.7000000000000002,0.0625,0.0007875,0.2588405521878284
80,38,12,48,52,19,0.6000000000000001,0.0725,0.0007875,0.2840476037194887
81,31,29,30,63,22,0.4,0.0325,0.0003375,0.4821156549596474
82,31,27,40,77,23,0.3,0.0125,0.00045,0.7735701496586126
83,31,28,30,79,20,0.2,0.0425,0.0003375,0.6018486705457152
84,46,19,31,68,13,0.3,0.0525,0.000225,0.5402901203768177
85,28,29,50,69,17,0.8,0.0925,0.0009,0.2571725407838594
86,52,25,46,63,16,0.7000000000000002,0.0925,0.0009,0.3947180384193397
87,37,14,47,55,18,0.5,0.0325,0.0003375,0.38677372410997
88,25,25,50,74,12,0.4,0.0525,0.0001125,0.4440229194942671
89,39,11,43,64,17,0.2,0.0125,0.00045,0.7485261987666707
90,35,14,25,69,21,0.3,0.0825,0.0003375,0.3613411766957017
91,47,12,29,70,28,0.7000000000000002,0.0225,0.000225,0.2568297614073619
92,39,18,26,75,15,0.7000000000000002,0.0325,0.00045,0.3347281617140225
93,46,21,34,75,17,0.7000000000000002,0.0325,0.0003375,0.3613812000310035
94,28,33,42,77,12,0.4,0.0325,0.0001125,0.6567139453120864
95,45,30,45,57,26,0.7000000000000002,0.0625,0.0007875,0.2901874859355726
96,43,30,40,50,23,0.5,0.0125,0.0,0.4808361587057188
97,37,16,44,77,28,0.8,0.0125,0.0009,0.3878683443508992
98,38,27,30,73,28,0.6000000000000001,0.0125,0.0007875,0.5246756635773857
99,25,31,25,73,25,0.3,0.0625,0.000675,0.5064260770997638
100,46,34,34,66,17,0.3,0.0225,0.0003375,0.5288681820061958
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,37,15,26,69,16,0.5,0.0825,0.0007875,0.4544368833434935
2,35,19,47,76,29,0.7000000000000002,0.0925,0.0003375,0.4079271120607706
3,26,14,36,51,23,0.7000000000000002,0.0825,0.0003375,0.2357990850760865
4,41,26,45,55,20,0.8,0.0325,0.0,0.3097501369781889
5,37,22,28,62,28,0.2,0.0425,0.000675,0.4393575275223938
6,42,30,38,69,15,0.7000000000000002,0.0625,0.0003375,0.3535441208803523
7,48,35,47,64,24,0.8,0.0625,0.0009,0.2929211501728857
8,53,24,27,66,27,0.2,0.0625,0.000675,0.5122143601365812
9,54,13,44,59,28,0.4,0.0225,0.000675,0.6046916305444757
10,26,20,46,59,17,0.5,0.0925,0.0009,0.4084812943314787
11,42,31,25,69,22,0.4,0.0325,0.00045,0.5461898600469869
12,54,35,37,74,20,0.7000000000000002,0.0525,0.000225,0.4388124642373201
13,46,19,29,66,19,0.6000000000000001,0.0925,0.0001125,0.414678737182036
14,52,19,52,50,18,0.8,0.0225,0.0,0.3011428396778503
15,54,34,36,63,29,0.2,0.0225,0.000675,0.6041827962863259
16,25,18,36,53,11,0.5,0.0725,0.000675,0.3649224602552777
17,48,16,44,82,24,0.6000000000000001,0.0425,0.0001125,0.4661273593585887
18,43,28,43,75,25,0.4,0.0325,0.0003375,0.718890233569134
19,45,28,39,67,21,0.4,0.0625,0.00045,0.4396324260506656
20,32,17,40,74,24,0.7000000000000002,0.0825,0.0009,0.3358683263800131
21,50,14,43,50,25,0.3,0.0825,0.000225,0.2181563226457318
22,33,19,31,65,29,0.8,0.0225,0.0005625,0.2498571867217032
23,51,27,34,78,20,0.6000000000000001,0.0925,0.0009,0.4565824424043212
24,47,28,29,72,27,0.3,0.0425,0.00045,0.5231816351325401
25,39,14,44,73,12,0.2,0.0525,0.0005625,0.4042063371739474
26,54,24,43,82,23,0.8,0.0125,0.0,0.2926711138307258
27,35,22,53,77,22,0.2,0.0225,0.000225,0.6368393796822042
28,51,15,50,67,27,0.4,0.0325,0.000675,0.4786646242220558
29,49,13,42,78,12,0.2,0.0325,0.0003375,0.6559406687092757
30,48,23,47,60,14,0.3,0.0725,0.0003375,0.4630724353635265
31,36,27,51,70,13,0.4,0.0225,0.000225,0.4534599526785354
32,25,35,49,79,26,0.2,0.0125,0.0001125,0.781045608469021
33,54,14,42,72,10,0.3,0.0325,0.0,0.4659157289112726
34,36,10,25,55,17,0.7000000000000002,0.0925,0.00045,0.222077057879062
35,35,28,44,66,22,0.6000000000000001,0.0125,0.000225,0.4533397768621505
36,30,14,44,55,15,0.8,0.0125,0.0,0.3199385774279478
37,45,21,40,74,28,0.8,0.0825,0.0,0.3000348261890228
38,50,32,47,58,17,0.3,0.0925,0.0009,0.3696202809973326
39,42,27,43,69,23,0.2,0.0525,0.00045,0.5849079451330265
40,31,18,38,81,20,0.7000000000000002,0.0925,0.0009,0.4101899385595877
41,36,27,28,53,11,0.2,0.0125,0.0009,0.6231259179074787
42,54,13,29,73,26,0.5,0.0225,0.0,0.421227829017737
43,28,15,31,66,22,0.7000000000000002,0.0325,0.0,0.3279886723769653
44,50,34,26,58,22,0.3,0.0725,0.0009,0.3699408210730508
45,38,34,51,72,26,0.4,0.0925,0.000225,0.5772230056819616
46,53,15,28,70,12,0.4,0.0825,0.0005625,0.4554935999654103
47,43,27,38,56,15,0.4,0.0425,0.00045,0.5483240242513406
48,32,11,52,72,20,0.2,0.0225,0.0009,0.6760479810952084
49,49,32,25,66,18,0.5,0.0525,0.0007875,0.4160860943109931
50,39,12,49,56,22,0.2,0.0825,0.0003375,0.3852765839272647
51,38,24,51,62,25,0.7000000000000002,0.0525,0.000675,0.253037211649415
52,45,10,50,71,19,0.5,0.0425,0.0,0.4377555568611633
53,39,11,29,50,18,0.3,0.0225,0.000675,0.4877891127148595
54,50,25,42,70,26,0.8,0.0625,0.0003375,0.3324978201083271
55,53,24,52,70,26,0.7000000000000002,0.0325,0.0003375,0.3999767249137907
56,27,15,30,60,11,0.4,0.0125,0.0007875,0.5679571598812932
57,36,30,44,60,22,0.7000000000000002,0.0225,0.0007875,0.3907006510645814
58,46,31,48,64,26,0.8,0.0525,0.0,0.2866990446736801
59,27,22,41,77,21,0.3,0.0925,0.0,0.4676386517519528
60,49,31,37,73,17,0.6000000000000001,0.0625,0.0009,0.474341664109454
61,36,23,36,68,13,0.3,0.0325,0.0009,0.5354978419182647
62,40,20,50,67,17,0.8,0.0225,0.0003375,0.3066132391651345
63,29,25,53,79,11,0.7000000000000002,0.0525,0.000225,0.4036583637942503
64,27,24,25,60,18,0.2,0.0125,0.0001125,0.5976350076309067
65,40,35,43,53,26,0.6000000000000001,0.0225,0.000675,0.487656570820532
66,40,31,29,59,26,0.6000000000000001,0.0125,0.0007875,0.4237014856760717
67,35,24,40,55,26,0.4,0.0125,0.0005625,0.6647296864997382
68,48,26,32,55,14,0.5,0.0225,0.0001125,0.5518933017874926
69,30,28,52,50,19,0.7000000000000002,0.0125,0.0,0.4224408143568326
70,46,30,30,72,16,0.8,0.0325,0.0009,0.2980593828705708
71,41,22,53,66,27,0.7000000000000002,0.0725,0.0003375,0.3731719264311398
72,48,33,39,76,18,0.3,0.0825,0.0001125,0.3827397583736064
73,31,29,26,79,15,0.4,0.0125,0.0,0.6075664810818572
74,36,24,49,73,13,0.5,0.0925,0.000675,0.2394851013122782
75,48,14,45,67,28,0.2,0.0725,0.0005625,0.3084326754398586
76,54,33,45,58,13,0.5,0.0425,0.0009,0.4100249024398926
77,40,14,36,63,26,0.6000000000000001,0.0225,0.0001125,0.4119653341109044
78,27,21,39,52,10,0.5,0.0625,0.0005625,0.4360519168308698
79,35,27,41,76,23,0.3,0.0825,0.0,0.5455103971665821
80,33,11,49,51,11,0.3,0.0125,0.000675,0.698928797247741
81,50,32,52,77,29,0.6000000000000001,0.0225,0.0007875,0.7042185713294945
82,36,12,37,80,18,0.4,0.0225,0.0003375,0.3777733308430785
83,32,19,25,67,18,0.3,0.0325,0.0,0.4364309870906613
84,53,21,34,64,12,0.4,0.0525,0.0,0.4243278943838693
85,43,18,26,77,22,0.4,0.0825,0.0005625,0.4142043132682611
86,50,19,51,67,26,0.6000000000000001,0.0925,0.0003375,0.2953349267877412
87,53,24,38,55,23,0.8,0.0225,0.0003375,0.308707153826703
88,34,22,52,75,22,0.6000000000000001,0.0425,0.000225,0.5163579363642966
89,47,14,53,64,17,0.5,0.0625,0.000225,0.3583425254530873
90,26,17,28,60,20,0.2,0.0625,0.0005625,0.4942201260179265
91,29,13,31,74,11,0.5,0.0725,0.0009,0.3227181405767134
92,47,28,46,61,20,0.6000000000000001,0.0225,0.0001125,0.5494700634367601
93,29,25,36,74,24,0.4,0.0525,0.000675,0.6563225169105973
94,53,13,49,72,20,0.4,0.0325,0.0005625,0.578387360381737
95,27,11,26,61,21,0.8,0.0425,0.0009,0.264565546295234
96,40,14,44,57,11,0.4,0.0125,0.0001125,0.4648847616420825
97,25,31,28,53,11,0.6000000000000001,0.0825,0.0,0.2764677932424311
98,36,30,37,76,21,0.6000000000000001,0.0625,0.0007875,0.4995977810444792
99,38,14,28,61,28,0.6000000000000001,0.0725,0.0001125,0.2986084268048207
100,31,21,45,78,20,0.4,0.0325,0.000675,0.6253117058980099
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,38,15,45,61,14,0.7000000000000002,0.0225,0.0005625,0.3848979959445604
2,31,32,33,55,21,0.5,0.0725,0.000675,0.422273413479945
3,44,20,51,59,14,0.2,0.0225,0.0007875,0.6081240689722561
4,47,30,50,50,29,0.8,0.0225,0.0009,0.3368338648560558
5,31,30,28,53,12,0.4,0.0425,0.000225,0.5390378638494631
6,41,24,53,61,11,0.8,0.0725,0.0005625,0.3355078902456498
7,52,29,47,53,14,0.4,0.0425,0.00045,0.4930125219720176
8,50,18,48,62,10,0.5,0.0525,0.0009,0.4268112787736705
9,29,13,26,70,21,0.2,0.0225,0.000225,0.5946502794781442
10,50,23,36,53,12,0.6000000000000001,0.0925,0.0007875,0.2659400473118837
11,48,20,35,56,25,0.5,0.0225,0.0007875,0.4307281900271542
12,46,12,49,52,19,0.6000000000000001,0.0625,0.0007875,0.1718849743561758
13,49,13,52,79,15,0.7000000000000002,0.0525,0.0001125,0.3506075415097155
14,43,23,41,50,21,0.3,0.0825,0.0003375,0.2890799507318008
15,25,35,47,78,11,0.3,0.0325,0.000675,0.722117423180018
16,54,30,37,56,17,0.8,0.0525,0.0001125,0.2448183417475299
17,36,17,31,50,26,0.4,0.0525,0.0005625,0.3425102984256584
18,50,11,25,69,27,0.4,0.0325,0.00045,0.4656510908151592
19,26,16,44,50,11,0.8,0.0925,0.000225,0.2267291519325955
20,31,17,39,61,12,0.4,0.0325,0.0009,0.5902211921601314
21,42,15,42,63,11,0.8,0.0325,0.0003375,0.296508685727418
22,29,32,37,53,16,0.3,0.0125,0.000225,0.6307797491395178
23,29,12,27,69,18,0.7000000000000002,0.0525,0.0007875,0.2767678591638293
24,29,34,43,55,11,0.6000000000000001,0.0825,0.00045,0.4870854048747044
25,53,18,28,55,11,0.8,0.0625,0.0005625,0.2360970708125637
26,41,34,25,64,17,0.7000000000000002,0.0125,0.0009,0.3453825818746252
27,46,31,33,77,22,0.3,0.0925,0.0001125,0.5439947707166923
28,33,26,30,73,10,0.8,0.0825,0.0005625,0.284096494778625
29,38,35,37,82,12,0.5,0.0425,0.000675,0.5290745704790965
30,26,32,38,66,20,0.4,0.0725,0.000675,0.382850597007895
31,40,16,29,74,12,0.3,0.0925,0.0,0.3758690387142896
32,51,10,33,67,18,0.2,0.0325,0.000225,0.5335031505792487
33,38,32,53,70,22,0.7000000000000002,0.0725,0.000225,0.3519151242490159
34,41,31,34,54,25,0.8,0.0225,0.0001125,0.1655946093862974
35,44,33,31,79,11,0.7000000000000002,0.0825,0.0009,0.394511233799608
36,29,23,39,52,27,0.4,0.0125,0.000675,0.6500702979639846
37,49,17,41,65,18,0.2,0.0325,0.000675,0.5265408890116204
38,26,28,32,80,24,0.6000000000000001,0.0425,0.0007875,0.557302452060053
39,25,32,46,72,22,0.8,0.0825,0.0,0.2964501180123159
40,32,28,42,56,25,0.3,0.0725,0.000225,0.5955661885455326
41,26,34,52,58,11,0.7000000000000002,0.0325,0.000675,0.5177358052189401
42,43,13,42,53,18,0.5,0.0725,0.000675,0.2925025165827178
43,46,26,45,67,19,0.2,0.0325,0.00045,0.5594100484371913
44,54,32,49,82,20,0.5,0.0525,0.0009,0.6118199674665402
45,31,22,25,59,18,0.4,0.0125,0.0003375,0.4924178593739176
46,39,21,27,68,13,0.7000000000000002,0.0125,0.0005625,0.3972140383645765
47,30,19,39,72,18,0.8,0.0125,0.000675,0.3624515175422173
48,34,17,41,66,24,0.7000000000000002,0.0625,0.0003375,0.4106171304283497
49,33,21,43,67,10,0.4,0.0525,0.0001125,0.6019472628877961
50,54,15,40,55,11,0.4,0.0225,0.000225,0.4576044803971941
51,50,12,34,61,20,0.8,0.0925,0.0001125,0.1638244922607556
52,32,33,29,68,16,0.3,0.0125,0.000225,0.6893463740151823
53,31,22,36,78,15,0.5,0.0925,0.0001125,0.375274929488252
54,46,15,50,50,10,0.7000000000000002,0.0125,0.0005625,0.4014353464232778
55,26,11,44,81,14,0.3,0.0625,0.0005625,0.4842402294992092
56,50,34,30,62,14,0.4,0.0625,0.0003375,0.305156938854399
57,32,32,27,79,16,0.3,0.0225,0.0005625,0.6624475878176451
58,38,33,42,71,24,0.5,0.0925,0.00045,0.5055759416409052
59,52,11,51,58,21,0.7000000000000002,0.0325,0.000675,0.242947577075252
60,38,14,42,78,27,0.6000000000000001,0.0925,0.000675,0.4206217835999906
61,33,25,32,79,13,0.2,0.0425,0.0007875,0.6213764841348307
62,40,20,47,73,18,0.4,0.0825,0.000675,0.2857416862796023
63,36,24,51,57,14,0.6000000000000001,0.0625,0.0003375,0.3667914484003649
64,29,11,30,80,10,0.7000000000000002,0.0825,0.0005625,0.3758731999281285
65,47,14,51,75,10,0.3,0.0325,0.0007875,0.5454147013954579
66,33,31,49,55,17,0.5,0.0725,0.0003375,0.5265356749666159
67,49,26,30,52,26,0.6000000000000001,0.0525,0.0001125,0.4091610213584618
68,25,26,50,69,13,0.3,0.0625,0.0003375,0.4081977682876343
69,28,31,41,68,12,0.4,0.0725,0.000225,0.3375958856895538
70,28,27,31,82,21,0.7000000000000002,0.0425,0.0007875,0.5070503410888376
71,37,15,46,71,19,0.2,0.0625,0.0009,0.4425338117929816
72,34,33,42,63,19,0.2,0.0625,0.0,0.4397212587113817
73,37,12,48,60,11,0.5,0.0425,0.000225,0.3718351523009571
74,39,21,53,55,21,0.4,0.0925,0.0,0.2620613833273694
75,38,34,45,79,26,0.4,0.0325,0.000225,0.702574527866915
76,28,13,28,60,24,0.8,0.0125,0.000675,0.3138923233062559
77,46,12,30,55,20,0.2,0.0125,0.0,0.686674638149818
78,45,22,45,59,18,0.7000000000000002,0.0125,0.00045,0.3905333803630439
79,30,33,49,77,18,0.6000000000000001,0.0325,0.000225,0.6641961932393686
80,40,17,38,56,11,0.7000000000000002,0.0525,0.0005625,0.3129445062653973
81,28,34,52,67,17,0.7000000000000002,0.0625,0.000675,0.4018261298499489
82,30,28,38,55,26,0.7000000000000002,0.0925,0.00045,0.3143901307686972
83,40,34,28,51,28,0.7000000000000002,0.0425,0.00045,0.2795224203645429
84,44,18,25,80,21,0.2,0.0325,0.000675,0.473315832140522
85,28,11,41,69,25,0.7000000000000002,0.0825,0.0003375,0.3151215439028595
86,41,28,50,61,26,0.8,0.0225,0.000225,0.3009370768773932
87,39,19,48,57,14,0.7000000000000002,0.0325,0.0009,0.5070075088328149
88,54,30,40,66,24,0.7000000000000002,0.0125,0.0003375,0.3255819962787745
89,51,23,25,80,27,0.5,0.0625,0.000675,0.4726293418528956
90,48,26,25,63,11,0.5,0.0425,0.00045,0.484631048808954
91,40,32,33,63,24,0.3,0.0525,0.0009,0.4820298908679392
92,38,29,46,78,17,0.5,0.0225,0.000675,0.692988850640373
93,49,17,45,74,16,0.5,0.0625,0.00045,0.5039215358895427
94,45,22,50,82,19,0.3,0.0525,0.0,0.5929046007544807
95,27,20,37,80,14,0.4,0.0525,0.0001125,0.4284385852389194
96,27,23,27,69,23,0.8,0.0425,0.0001125,0.2519721659067633
97,42,35,39,70,17,0.2,0.0425,0.0,0.6497218827637833
98,45,13,29,58,16,0.5,0.0225,0.0001125,0.3262570763880214
99,46,28,27,58,17,0.8,0.0425,0.0007875,0.1871213580306104
100,39,25,53,68,21,0.2,0.0225,0.000675,0.6585924493890523
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,51,26,37,66,28,0.3,0.0625,0.0001125,0.474065056504925
2,27,30,38,78,26,0.8,0.0225,0.0001125,0.3597189301359973
3,41,28,27,82,14,0.3,0.0925,0.000675,0.4544003939745966
4,37,28,33,52,23,0.7000000000000002,0.0725,0.0005625,0.2268760441254324
5,39,11,28,73,10,0.7000000000000002,0.0525,0.0001125,0.3770620147999869
6,49,15,48,50,27,0.8,0.0925,0.00045,0.2706780522119958
7,28,21,45,72,19,0.5,0.0925,0.000225,0.3747465297838548
8,42,24,25,80,29,0.8,0.0425,0.0001125,0.3560645844859309
9,30,15,27,51,23,0.5,0.0325,0.0003375,0.3196018245944454
10,49,21,30,79,20,0.4,0.0825,0.0001125,0.4327312049178173
11,43,30,49,52,11,0.2,0.0725,0.0007875,0.3589504060354459
12,26,10,28,80,21,0.4,0.0625,0.0001125,0.3574195252639076
13,45,26,25,66,12,0.2,0.0925,0.00045,0.4217173089971317
14,45,22,40,75,26,0.3,0.0325,0.0005625,0.6660282234546796
15,30,12,40,66,29,0.7000000000000002,0.0425,0.0001125,0.3951115145153046
16,46,11,48,74,14,0.4,0.0925,0.0005625,0.3742297651686119
17,37,18,51,51,11,0.2,0.0525,0.0001125,0.345218351026517
18,26,35,26,50,15,0.2,0.0425,0.000225,0.3825851028341069
19,53,19,35,70,15,0.4,0.0525,0.0009,0.6151730343663253
20,33,11,26,59,16,0.4,0.0125,0.000675,0.5521470168171402
21,33,24,40,62,24,0.2,0.0825,0.000225,0.2544274559495214
22,43,12,50,57,28,0.5,0.0825,0.0009,0.2193637685412459
23,27,24,50,64,19,0.4,0.0525,0.00045,0.5918799066067729
24,29,17,30,64,20,0.6000000000000001,0.0125,0.0007875,0.5047149249476299
25,25,14,45,54,17,0.3,0.0825,0.0007875,0.3957657900547732
26,39,10,34,70,23,0.6000000000000001,0.0725,0.0009,0.4789839947283896
27,42,34,41,53,10,0.7000000000000002,0.0925,0.000225,0.1938154731135256
28,34,23,36,81,29,0.4,0.0125,0.00045,0.6950177464385581
29,28,10,39,51,14,0.3,0.0625,0.000225,0.4204954500683094
30,45,22,32,81,15,0.3,0.0725,0.0007875,0.3878230397370945
31,39,11,46,57,20,0.7000000000000002,0.0625,0.000225,0.3154352574960955
32,52,31,53,72,13,0.2,0.0325,0.0007875,0.6499595716412022
33,41,27,41,64,25,0.7000000000000002,0.0525,0.000225,0.3867365580574194
34,37,29,51,69,17,0.7000000000000002,0.0825,0.000225,0.3156362187374835
35,42,25,34,75,26,0.3,0.0425,0.000225,0.5089535993704675
36,27,31,44,53,21,0.5,0.0125,0.000225,0.6293682038925058
37,44,34,45,66,18,0.2,0.0625,0.0007875,0.5319147310719538
38,25,21,42,81,21,0.4,0.0725,0.0007875,0.4805750969366614
39,34,17,36,79,28,0.4,0.0625,0.0009,0.493743256974753
40,25,34,40,54,10,0.3,0.0925,0.0001125,0.5207795127207054
41,27,30,43,76,12,0.8,0.0225,0.0007875,0.3039067878490389
42,26,29,41,74,25,0.2,0.0325,0.00045,0.6308552955755881
43,45,15,27,55,15,0.2,0.0825,0.000675,0.2308120820404251
44,53,27,53,67,25,0.8,0.0425,0.0,0.331399943092705
45,25,13,46,58,28,0.7000000000000002,0.0725,0.0005625,0.3438496513948395
46,32,25,34,62,28,0.6000000000000001,0.0325,0.000225,0.4457969500145527
47,35,27,41,61,22,0.7000000000000002,0.0625,0.000225,0.2092272899493445
48,51,14,53,72,14,0.5,0.0125,0.0003375,0.6018297596609696
49,32,25,40,64,16,0.3,0.0425,0.0003375,0.50166481462989
50,27,35,31,50,18,0.2,0.0925,0.000675,0.5501922702987557
51,26,33,37,56,21,0.8,0.0125,0.0007875,0.2029124093282378
52,50,31,32,75,11,0.2,0.0525,0.000675,0.5251752097530679
53,49,18,25,64,22,0.3,0.0725,0.000225,0.3879151393142746
54,28,27,49,63,16,0.7000000000000002,0.0625,0.0007875,0.3928618763438891
55,45,25,35,72,24,0.4,0.0125,0.0003375,0.7088783416054397
56,51,21,38,69,11,0.4,0.0625,0.0007875,0.5841568936462365
57,48,13,49,63,18,0.3,0.0625,0.0003375,0.4717121623820277
58,30,33,26,63,27,0.8,0.0725,0.00045,0.1927493189798331
59,50,16,37,58,28,0.3,0.0725,0.00045,0.3563814718208095
60,32,32,38,52,18,0.8,0.0225,0.000675,0.2978352465358573
61,37,22,36,50,23,0.3,0.0125,0.00045,0.6601429307745935
62,27,35,51,53,10,0.7000000000000002,0.0425,0.0,0.4095369299987411
63,45,17,33,81,10,0.8,0.0825,0.000675,0.2910577928708166
64,39,31,34,75,23,0.4,0.0925,0.0003375,0.5605226206004529
65,32,26,42,63,22,0.8,0.0825,0.0,0.1003325004363843
66,31,23,39,75,19,0.2,0.0925,0.0007875,0.5524577511061181
67,44,31,34,57,13,0.3,0.0125,0.0,0.63881159840302
68,33,33,53,65,14,0.3,0.0125,0.0003375,0.6519557468850129
69,54,28,35,69,14,0.3,0.0225,0.000675,0.4302091546646622
70,40,11,47,76,24,0.3,0.0425,0.0001125,0.3516377183248142
71,31,22,46,64,23,0.5,0.0125,0.000225,0.5819227580941303
72,53,33,38,67,18,0.3,0.0625,0.0007875,0.4152952871990461
73,32,23,51,62,27,0.4,0.0225,0.0,0.5942021657639734
74,27,30,34,74,21,0.7000000000000002,0.0825,0.0007875,0.4152732537652266
75,43,25,33,56,20,0.7000000000000002,0.0525,0.00045,0.3174853540290004
76,29,11,38,80,11,0.5,0.0325,0.0,0.4748130559314386
77,53,18,34,80,13,0.2,0.0725,0.00045,0.3344374636488276
78,27,22,48,62,13,0.5,0.0625,0.000225,0.4647809924031772
79,26,33,31,66,25,0.3,0.0125,0.0003375,0.709761031404652
80,40,19,53,75,14,0.4,0.0925,0.000225,0.3708967295367461
81,41,32,42,61,14,0.2,0.0425,0.000225,0.56409109640216
82,28,14,53,71,23,0.2,0.0425,0.00045,0.6443795212542675
83,29,32,37,52,29,0.5,0.0125,0.00045,0.5980053406511486
84,43,27,25,54,21,0.5,0.0625,0.0003375,0.4298002151697004
85,45,28,47,72,16,0.8,0.0425,0.0005625,0.3366681348663432
86,43,15,38,82,27,0.5,0.0725,0.0,0.3467483137977103
87,44,33,36,58,15,0.7000000000000002,0.0725,0.000675,0.2321535626187845
88,26,12,38,61,29,0.2,0.0225,0.0001125,0.6574732971614968
89,35,12,53,67,26,0.7000000000000002,0.0825,0.0003375,0.3945682803769319
90,29,28,34,64,14,0.6000000000000001,0.0425,0.000675,0.5308047851610241
91,42,22,39,82,14,0.8,0.0325,0.0003375,0.3598140500582791
92,27,31,44,54,28,0.2,0.0425,0.0005625,0.5592925708134971
93,27,30,50,57,17,0.4,0.0125,0.0009,0.615792166302174
94,31,21,29,66,21,0.4,0.0625,0.0,0.4890978211700626
95,29,21,25,80,21,0.5,0.0425,0.0007875,0.5435698873121477
96,41,19,53,82,22,0.7000000000000002,0.0125,0.0001125,0.5100867365244957
97,33,29,37,68,10,0.7000000000000002,0.0725,0.0007875,0.4183406736076725
98,50,18,53,76,16,0.6000000000000001,0.0625,0.0005625,0.2808403546063387
99,52,29,47,53,16,0.2,0.0725,0.000675,0.4592009320458225
100,53,11,41,75,22,0.7000000000000002,0.0825,0.00045,0.4132366412031082
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,34,26,43,78,28,0.4,0.0525,0.00045,0.5765620457494891
2,43,33,30,66,14,0.6000000000000001,0.0425,0.0,0.3570290191259232
3,40,28,50,80,20,0.3,0.0625,0.000675,0.597448407578315
4,40,11,32,79,22,0.8,0.0525,0.0003375,0.1944223771673831
5,47,35,41,73,25,0.6000000000000001,0.0125,0.000675,0.6551291797870965
6,38,23,38,79,16,0.7000000000000002,0.0925,0.0001125,0.3396071403033904
7,45,29,41,67,29,0.5,0.0625,0.0003375,0.588241215752478
8,47,17,31,53,29,0.4,0.0325,0.0005625,0.4741910232264592
9,25,21,46,73,12,0.2,0.0325,0.0009,0.5450383893570677
10,52,21,50,72,27,0.7000000000000002,0.0625,0.000225,0.4825568532264056
11,45,19,49,51,24,0.5,0.0225,0.0,0.5471282174414133
12,52,13,26,70,28,0.2,0.0925,0.0005625,0.2256783782972613
13,41,23,43,50,14,0.8,0.0525,0.0001125,0.2803665063643704
14,31,28,41,67,28,0.5,0.0425,0.0005625,0.6384243532228387
15,52,26,51,50,22,0.8,0.0825,0.0005625,0.1843831223785659
16,52,15,25,64,13,0.4,0.0925,0.0001125,0.3564829695926399
17,52,31,41,52,24,0.8,0.0625,0.0,0.2393168332117338
18,52,29,53,78,12,0.3,0.0125,0.00045,0.6523559904793707
19,50,17,33,82,27,0.6000000000000001,0.0225,0.0007875,0.4735169540532678
20,36,28,28,69,13,0.7000000000000002,0.0525,0.000675,0.2029281595184025
21,53,23,31,52,14,0.8,0.0425,0.000225,0.2298825857034782
22,37,12,53,78,25,0.4,0.0925,0.0005625,0.3224012079930016
23,32,24,48,72,27,0.2,0.0625,0.0005625,0.5148282213886589
24,53,34,31,73,23,0.8,0.0825,0.0009,0.2907078473719461
25,40,15,48,61,20,0.4,0.0625,0.00045,0.3573185727675972
26,34,28,37,71,23,0.3,0.0625,0.0001125,0.6109259177279927
27,32,26,53,50,17,0.3,0.0425,0.0007875,0.5138932639312038
28,52,29,31,58,19,0.7000000000000002,0.0625,0.000675,0.3558281586176218
29,50,17,30,70,24,0.3,0.0525,0.0007875,0.3163562435826378
30,38,11,28,82,22,0.6000000000000001,0.0825,0.00045,0.3194605108714396
